fix_time_utc,fix_ret_1s_bp,realized_volatility_5s_bp,realized_volatility_10s_bp,realized_volatility_20s_bp,realized_volatility_5s_pct,realized_volatility_10s_pct,realized_volatility_20s_pct,realized_volatility_5s_ann_pct,realized_volatility_10s_ann_pct,realized_volatility_20s_ann_pct,z5,z10,z20,zmax,spike_flag,reversal_2s,suspicious_flag,hour_utc,dow,is_weekend,volatility_quartile,volatility_decile
2026-04-08 22:30:00+00:00,0.2726008212209531,0.4466685582814454,0.7618461118617723,0.5245252962384037,0.0044666855828144,0.0076184611186177,0.005245252962384,25.0835318306395,42.78293343605494,29.45572666854566,0.1622981039035886,0.3935977340754276,0.5456950586263739,0.5456950586263739,False,True,False,22,Wednesday,False,Q4 High,D9
2026-04-08 22:35:00+00:00,0.0,0.769951228064329,0.6677745056371726,0.5530028413737078,0.0076995122806432,0.0066777450563717,0.005530028413737,43.238091822488215,37.500161489507214,31.05493797772803,0.751138055531516,0.702878741044024,0.5679123443843047,0.702878741044024,False,False,False,22,Wednesday,False,Q4 High,D8
2026-04-08 22:40:00+00:00,-0.0014022158784656,0.0009915163563111,0.0007959626180852,0.0009098778349711,9.915163563111173e-06,7.959626180852422e-06,9.09877834971158e-06,0.0556805076672949,0.0446988114488238,0.0510959395111748,0.1402215878445163,0.1542437466289778,0.1402215878443279,0.1542437466289778,False,False,False,22,Wednesday,False,Q1 Low,D2
2026-04-08 22:45:00+00:00,0.001403708441995,0.0012555149120909,0.8036874441689879,0.576550449309975,1.2555149120909176e-05,0.0080368744416898,0.0057655044930997,0.0705058542343863,45.13261391234021,32.37729918326559,0.196519178002969,0.3183621832630093,0.2741009855888782,0.3183621832630093,False,False,False,22,Wednesday,False,Q4 High,D9
2026-04-08 22:50:00+00:00,0.0,0.0331069230405247,0.2054455415112541,0.1974630502832268,0.0003310692304052,0.0020544554151125,0.0019746305028322,1.859182927709622,11.537189453826349,11.088917308644689,0.457733931031157,0.7971062616677362,0.5621411455298687,0.7971062616677362,False,False,False,22,Wednesday,False,Q2 Med-Low,D5
2026-04-08 22:55:00+00:00,0.0,0.4051979266852173,0.2866305009913923,0.2936056128269768,0.0040519792668521,0.0028663050099139,0.0029360561282697,22.75466876563445,16.09628697151213,16.487987789728013,0.4480800799901641,0.3162260770348021,0.3247312929118188,0.3247312929118188,False,False,False,22,Wednesday,False,Q3 Med-High,D6
2026-04-08 23:00:00+00:00,-1.3847468468465078,0.3300582493609871,0.2335121152748781,0.2473081343472011,0.0033005824936098,0.0023351211527487,0.002473081343472,18.535055692446704,13.113321875337103,13.888063855986385,3.7461178184111614,5.612522358435393,5.206425998102466,5.612522358435393,True,True,True,23,Wednesday,False,Q2 Med-Low,D5
2026-04-08 23:05:00+00:00,0.0014092721507056,0.5348772546373416,0.7370205071468335,0.6837891183034931,0.0053487725463734,0.0073702050714683,0.0068378911830349,30.037060799177706,41.388803863832685,38.39949285976655,0.6828674559678498,0.2345972703039806,0.2282892557912247,0.2345972703039806,False,False,False,23,Wednesday,False,Q4 High,D9
2026-04-08 23:10:00+00:00,-0.0014084508030303,0.0006298783489999,0.1251087222012597,0.0884860086735799,6.298783489999269e-06,0.0012510872220125,0.0008848600867357,0.0353720299395128,7.025720878362287,4.969101975007279,0.169014096370988,0.3287344697605736,0.2403543842465843,0.3287344697605736,False,True,False,23,Wednesday,False,Q2 Med-Low,D4
2026-04-08 23:15:00+00:00,-0.5227398878430898,0.2907900925771673,0.2056835154608468,0.2106213293027771,0.0029079009257716,0.0020568351546084,0.0021062132930277,16.32987683587528,11.550553338587877,11.827845770261089,1.349233099905376,2.2244940335216583,2.4812271947498177,2.4812271947498177,False,False,False,23,Wednesday,False,Q2 Med-Low,D5
2026-04-08 23:20:00+00:00,-1.000256817826915,0.0006291224261673,0.0009378404137915,0.0007905311901246,6.291224261673957e-06,9.378404137915005e-06,7.905311901246815e-06,0.035329579639218,0.052666231896664,0.0443937991671026,99.99754657248286,100.02568178270812,100.02568178270396,100.02568178270812,True,True,True,23,Wednesday,False,Q1 Low,D2
2026-04-08 23:25:00+00:00,1.0803450663625205,0.449807511327212,0.3180625481329976,0.5005072122246084,0.0044980751132721,0.0031806254813299,0.005005072122246,25.259805775108084,17.861414022343922,28.10694497415247,1.9545816887981045,3.080417048452851,2.296113412180679,3.080417048452851,False,False,False,23,Wednesday,False,Q3 Med-High,D6
2026-04-08 23:30:00+00:00,0.0,0.0009954793914281,0.0009385470448575,0.0009135145665358,9.954793914281975e-06,9.385470448575543e-06,9.135145665358208e-06,0.0559030595251819,0.0527059141230246,0.0513001671655964,1.0890265545157095e-11,1.0672069857944393e-11,1.0674780363375603e-11,1.0674780363375603e-11,False,False,False,23,Wednesday,False,Q1 Low,D2
2026-04-08 23:35:00+00:00,-0.0014080266100675,0.0011780395806827,0.0007992610583708,0.5158397669061753,1.1780395806827191e-05,7.992610583708155e-06,0.0051583976690617,0.0661550780146677,0.0448840417059365,28.967974066685485,0.1689631931829414,0.1548829270947408,0.2512246751279072,0.2512246751279072,False,False,False,23,Wednesday,False,Q1 Low,D2
2026-04-08 23:40:00+00:00,0.2335575814525311,0.1933345118856394,0.2474320859218529,0.4529993687148277,0.0019333451188563,0.0024743208592185,0.0045299936871482,10.857071295779262,13.895024595018915,25.43905066462788,0.7626571675114544,0.3587564153365595,0.7013000807345283,0.7013000807345283,False,True,False,23,Wednesday,False,Q2 Med-Low,D5
2026-04-08 23:45:00+00:00,0.0,0.0009947581638927,0.0007985650546963,0.1342946305837443,9.947581638927803e-06,7.985650546963274e-06,0.0013429463058374,0.0558625576060153,0.0448449562811857,7.541573228014815,2.7768874032900806e-11,0.0140680048455878,0.2247057743498595,0.2247057743498595,False,False,False,23,Wednesday,False,Q1 Low,D2
2026-04-08 23:50:00+00:00,0.0,0.1714203179710796,0.3914275106947707,0.2912857830286733,0.0017142031797107,0.0039142751069477,0.0029128578302867,9.626437595673796,21.98136457528248,16.357713286388684,0.4674325994059684,0.5516765176435116,0.370669250940903,0.5516765176435116,False,False,False,23,Wednesday,False,Q3 Med-High,D7
2026-04-08 23:55:00+00:00,0.0,0.0009944906668744,0.0011483389690533,0.0009126072505853,9.944906668744396e-06,1.1483389690533924e-05,9.126072505853262e-06,0.0558475357965556,0.0644871830545656,0.0512492150936345,3.4359415049337867e-12,5.483916293650955e-12,3.66294633479794e-12,5.483916293650955e-12,False,False,False,23,Wednesday,False,Q2 Med-Low,D3
2026-04-09 00:00:00+00:00,0.26733874691366,2.134022448506121,1.5554574997719972,1.1134217705127585,0.0213402244850612,0.0155545749977199,0.0111342177051275,119.8401343052986,87.3497070330024,62.52634062500098,0.684367306678889,0.5553973485753868,0.5079996404182953,0.5553973485753868,False,True,False,0,Thursday,False,Q4 High,D10
2026-04-09 00:05:00+00:00,-0.0014076973867059,1.2462663486588894,0.9234626286926164,0.6651559341718901,0.0124626634865888,0.0092346262869261,0.0066515593417189,69.98648336994147,51.85881972606149,37.35311057338066,0.6148084471816668,0.4156220036034685,0.2895705093997095,0.4156220036034685,False,True,False,0,Thursday,False,Q4 High,D9
2026-04-09 00:10:00+00:00,-0.50252893827745,0.4623803659502071,0.3390111424960639,0.3957880319237919,0.004623803659502,0.0033901114249606,0.0039578803192379,25.96585860396913,19.037822622794444,22.226238030148345,0.507849587892285,1.087499088003003,0.8550756124370307,1.087499088003003,False,False,False,0,Thursday,False,Q3 Med-High,D6
2026-04-09 00:15:00+00:00,0.0,0.0011784319983063,0.0009389971663449,0.1092767934381005,1.1784319983063347e-05,9.389971663449797e-06,0.001092767934381,0.066177114980938,0.0527311915607313,6.136648473984777,0.0281699127796176,6.854105905887073e-12,0.2242783874207219,0.2242783874207219,False,False,False,0,Thursday,False,Q1 Low,D2
2026-04-09 00:20:00+00:00,0.0,0.0011793911546932,0.6006366791328273,0.45338851950789,1.1793911546932336e-05,0.0060063667913282,0.0045338851950789,0.066230978252295,33.72990773661025,25.4609041757464,0.0281928409609618,1.4986462604094214e-14,0.1669727196697597,0.1669727196697597,False,False,False,0,Thursday,False,Q3 Med-High,D8
2026-04-09 00:25:00+00:00,0.0,0.7917196146933053,0.6062729389487771,0.8794799126268474,0.007917196146933,0.0060627293894877,0.0087947991262684,44.4605374340854,34.046422745060994,49.388885726949454,0.2364516802448903,0.0234847616976422,0.1058625916273384,0.1058625916273384,False,False,False,0,Thursday,False,Q3 Med-High,D8
2026-04-09 00:30:00+00:00,0.0014098829287143,0.0674723741699987,0.1233799935175577,0.4203714766272948,0.0006747237416999,0.0012337999351755,0.0042037147662729,3.789040920394432,6.928640794796488,23.6067686412565,0.4680604840287133,0.4685007039927312,0.4657665247922878,0.4685007039927312,False,True,False,0,Thursday,False,Q2 Med-Low,D4
2026-04-09 00:35:00+00:00,-0.0014119909250588,0.2574866074874233,0.6078632696832509,0.4433893839322118,0.0025748660748742,0.0060786326968325,0.0044338938393221,14.459655588304376,34.135730825649645,24.89938348923018,0.4540670161024971,0.4100380817626462,0.3466893924916392,0.4100380817626462,False,True,False,0,Thursday,False,Q3 Med-High,D8
2026-04-09 00:40:00+00:00,0.0,3.6198230807793736,2.7322484143732035,2.001430746276232,0.0361982308077937,0.027322484143732,0.0200143074627623,203.2781259942663,153.43466380268714,112.39419229371322,0.6715740910963685,0.4448679304955956,0.2840859109641727,0.4448679304955956,False,False,False,0,Thursday,False,Q4 High,D10
2026-04-09 00:45:00+00:00,0.0,0.0009985919168615,1.023853489304157,0.7319833356866038,9.985919168615036e-06,0.0102385348930415,0.007319833356866,0.0560778493762526,57.49646155458748,41.1059318140399,8.254780763290465e-12,0.3777310458986266,0.2645595453339293,0.3777310458986266,False,False,False,0,Thursday,False,Q4 High,D9
2026-04-09 00:50:00+00:00,0.0,0.0009995321575834,0.0010430102653949,0.3347545532264239,9.995321575834204e-06,1.0430102653949292e-05,0.0033475455322642,0.0561306504020679,0.0585722471543039,18.798785666968023,7.507517709310881e-13,0.0141355193321686,0.2236061682092345,0.2236061682092345,False,False,False,0,Thursday,False,Q2 Med-Low,D3
2026-04-09 00:55:00+00:00,0.0014132500814619,0.000999318715928,0.0011539139212262,0.2005612362978358,9.993187159280616e-06,1.153913921226262e-05,0.0020056123629783,0.0561186641754644,0.0648002552144251,11.26290190208392,0.1413250081437397,0.1413250081428472,0.3061891129696427,0.3061891129696427,False,False,False,0,Thursday,False,Q2 Med-Low,D3
2026-04-09 01:00:00+00:00,-0.6933750698011664,0.3843880367457836,0.2948645492626895,0.2719661513818396,0.0038438803674578,0.0029486454926268,0.0027196615138183,21.5860493788206,16.558685786200947,15.272782219751496,1.0838491698867336,1.8822095214868888,2.121437935415205,2.121437935415205,False,True,False,1,Thursday,False,Q3 Med-High,D6
2026-04-09 01:05:00+00:00,2.2482365092712477,1.176317176629197,0.9164352905801908,0.8701157788356478,0.0117631717662919,0.0091643529058019,0.0087011577883564,66.05835310287192,51.464186040838825,48.86302478674438,1.2494881767728936,1.7993899753317133,2.354414549723589,2.354414549723589,False,True,False,1,Thursday,False,Q4 High,D9
2026-04-09 01:10:00+00:00,-1.006046481897174,1.75557064916454,1.2319280918597186,0.9733309962798292,0.0175557064916454,0.0123192809185971,0.0097333099627982,98.5874457532518,69.18129098702191,54.65927380442469,0.5880714138254878,0.8141135209586968,1.241530505024767,1.241530505024767,False,False,False,1,Thursday,False,Q4 High,D10
2026-04-09 01:15:00+00:00,0.0,0.6942863496083059,0.4746891707035109,0.4398457512285886,0.006942863496083,0.0047468917070351,0.0043984575122858,38.988985069786736,26.657083204631714,24.700383980378657,0.2878208102680308,0.2104851680164131,0.340772921806642,0.340772921806642,False,False,False,1,Thursday,False,Q3 Med-High,D7
2026-04-09 01:20:00+00:00,0.0,0.5111874098757055,1.119509104544996,0.8252302111074844,0.005111874098757,0.0111950910454499,0.0082523021110748,28.706712011191183,62.86818657347975,46.34238941635351,0.7075109614707382,0.0998171891077323,0.0592902635491899,0.0998171891077323,False,False,False,1,Thursday,False,Q4 High,D10
2026-04-09 01:25:00+00:00,0.8533326685739883,0.7417763473480835,0.4959384501124123,0.4696151961943647,0.0074177634734808,0.0049593845011241,0.0046961519619436,41.655877215779526,27.85037735204624,26.37214440885504,1.054073161227124,1.6483251965101375,1.4683895947463343,1.6483251965101375,False,False,False,1,Thursday,False,Q3 Med-High,D7
2026-04-09 01:30:00+00:00,0.5182683212190068,0.4820299636649872,0.6544487706731771,0.5257259037595342,0.0048202996366498,0.0065444877067317,0.0052572590375953,27.06931954967417,36.75182921731395,29.52314909265415,0.6480117739949836,0.3461161232821644,0.5391187928720137,0.5391187928720137,False,False,False,1,Thursday,False,Q4 High,D8
2026-04-09 01:35:00+00:00,-0.6043990651164259,0.2885322114141442,0.2618901172891124,0.6853867181884483,0.0028853221141414,0.0026189011728911,0.0068538671818844,16.203081177276882,14.706943149135112,38.489209153479024,1.3655547620364248,1.581065654189426,0.8403226240611749,1.581065654189426,False,True,False,1,Thursday,False,Q2 Med-Low,D5
2026-04-09 01:40:00+00:00,0.0,0.3056664811323588,0.2161516216302467,0.1992765507114854,0.0030566648113235,0.0021615162163024,0.0019927655071148,17.165289042377584,12.138409970621522,11.190757912541503,0.4483683276218325,0.3176791780408514,0.4232601606237774,0.4232601606237774,False,False,False,1,Thursday,False,Q2 Med-Low,D5
2026-04-09 01:45:00+00:00,0.0,0.0011823095966646,0.0010426991253987,0.1542089935043085,1.182309596664636e-05,1.0426991253987902e-05,0.001542089935043,0.0663948689733415,0.0585547744895008,8.659902572992193,0.0282626050961805,0.0141313025466882,0.2236028446279599,0.2236028446279599,False,False,False,1,Thursday,False,Q2 Med-Low,D3
2026-04-09 01:50:00+00:00,0.0367059669944174,0.9900944051645052,0.7730199651826585,0.561822719909214,0.009900944051645,0.0077301996518265,0.0056182271990921,55.60065526625538,43.41042265652686,31.550235217450783,0.0216734755788122,0.2008844134596653,0.2783970354673666,0.2783970354673666,False,False,False,1,Thursday,False,Q4 High,D9
2026-04-09 01:55:00+00:00,0.0014095385309193,0.3238402622729621,0.3432817305609328,0.4007039646215415,0.0032384026227296,0.0034328173056093,0.0040070396462154,18.185872670375325,19.277645707886528,22.502301684092817,0.4526514002313456,0.4762657902088411,0.0974431505225102,0.4762657902088411,False,False,False,1,Thursday,False,Q3 Med-High,D6
2026-04-09 02:00:00+00:00,0.0014098626516038,0.4123724144584781,0.4609435405777273,0.6004141616829949,0.0041237241445847,0.0046094354057772,0.0060041416168299,23.15756592302901,25.88517091217293,33.717411841315496,0.4437946891857363,0.1021613017098728,0.1201168972828547,0.1201168972828547,False,False,False,2,Thursday,False,Q3 Med-High,D7
2026-04-09 02:05:00+00:00,-0.0014106647534767,0.4417878481484611,0.3122800589594097,0.2743797622273335,0.0044178784814846,0.003122800589594,0.0027437976222733,24.809446167552156,17.53668722311704,15.408323178136069,0.4496079006015857,0.3207443554214977,0.005141285720273,0.3207443554214977,False,True,False,2,Thursday,False,Q3 Med-High,D6
2026-04-09 02:10:00+00:00,-0.6933025427110668,0.2762099333185592,0.2061498410993854,0.2894928655343399,0.0027620993331855,0.0020614984109938,0.0028949286553433,15.511099955169364,11.576740751560772,16.257028556727263,1.8744295358691532,2.937961021890945,2.427012166526594,2.937961021890945,False,False,False,2,Thursday,False,Q2 Med-Low,D5
2026-04-09 02:15:00+00:00,-0.0014117180355315,0.0006313394987685,0.2820791766520006,0.237147925643835,6.313394987685335e-06,0.00282079176652,0.0023714792564383,0.0354540836145491,15.84069860107043,13.31749779824242,0.1694061642747918,0.3117778343857051,0.3136936091278886,0.3136936091278886,False,True,False,2,Thursday,False,Q3 Med-High,D6
2026-04-09 02:20:00+00:00,0.4298894374373443,0.438115349412727,0.3636408078188907,0.3102478333418993,0.0043811534941272,0.0036364080781889,0.0031024783334189,24.603209938859013,20.420948841662643,17.42256368561086,0.5340118854237123,0.7150732018542634,0.9098938658007548,0.9098938658007548,False,True,False,2,Thursday,False,Q3 Med-High,D6
2026-04-09 02:25:00+00:00,1.1220120450461994,0.0006304110003109,0.0008001779498141,0.0008525589188183,6.304110003109728e-06,8.00177949814108e-06,8.525589188183899e-06,0.0354019419981691,0.0449355315081101,0.0478770855507628,112.22939734162904,112.21530092312432,112.20825271387191,112.21530092312432,True,False,False,2,Thursday,False,Q1 Low,D2
2026-04-09 02:30:00+00:00,-0.6208934884567713,0.0009955201765041,0.0058256542654076,0.3858787561856595,9.95520176504138e-06,5.825654265407667e-05,0.0038587875618565,0.0559053498895507,0.3271508179641757,21.66976359560932,62.08934884566538,61.90632486863006,1.279073091377556,61.90632486863006,True,False,False,2,Thursday,False,Q2 Med-Low,D4
2026-04-09 02:35:00+00:00,-0.0014074594359022,0.3260055218884066,0.2474889324561051,0.1798601659432118,0.003260055218884,0.002474889324561,0.0017986016594321,18.30746698785889,13.89821692146532,10.10039348831432,0.685546355132255,0.4492441254572561,0.305168987835479,0.4492441254572561,False,False,False,2,Thursday,False,Q2 Med-Low,D5
2026-04-09 02:40:00+00:00,0.0,0.3481753497776882,0.3721928103292006,0.7143840068263598,0.0034817534977768,0.003721928103292,0.0071438400682635,19.552456305397108,20.90120298806688,40.11760765851324,1.074542183364675,0.7491401661647817,0.0411821409141483,0.7491401661647817,False,False,False,2,Thursday,False,Q3 Med-High,D6
2026-04-09 02:45:00+00:00,0.0014076179297342,3.4883502413494805,2.4666239059463475,1.7951222605043209,0.0348835024134948,0.0246662390594634,0.0179512226050432,195.8950158747796,138.5180087380054,100.8085425454942,0.4467091890887696,0.3155302157480728,0.1602060717757503,0.3155302157480728,False,False,False,2,Thursday,False,Q4 High,D10
2026-04-09 02:50:00+00:00,-0.0576284501241137,0.1125160292096128,0.2134602537570079,0.2612442743861004,0.0011251602920961,0.00213460253757,0.002612442743861,6.318553987760558,11.98727103221922,14.67067459896533,0.0649663181437667,0.3127353785509698,0.150380809344448,0.3127353785509698,False,False,False,2,Thursday,False,Q2 Med-Low,D5
2026-04-09 02:55:00+00:00,-0.0014052703411331,0.0009936761876999,0.4212569237475693,0.2979090586202943,9.936761876999156e-06,0.0042125692374756,0.0029790905862029,0.0558017971522727,23.6564926270038,16.729656063746297,0.1405270341161916,0.3199337551219482,0.2283230907768906,0.3199337551219482,False,False,False,2,Thursday,False,Q3 Med-High,D7
2026-04-09 03:00:00+00:00,0.0,0.0009950750949761,0.343497053656605,0.3471737959263894,9.95075094976133e-06,0.003434970536566,0.0034717379592638,0.0558803554804571,19.28973759038872,19.49621212289675,3.045948477776593e-11,0.3212091368917457,0.3273526299029493,0.3273526299029493,False,False,False,3,Thursday,False,Q3 Med-High,D6
2026-04-09 03:05:00+00:00,1.1915670548761212,0.0011770909010427,0.0011487231619709,0.0010680491811013,1.1770909010427928e-05,1.1487231619709015e-05,1.06804918110136e-05,0.0661018030851837,0.0645087581466485,0.0599783556154489,119.1285676331751,119.15670548758828,119.14967102398695,119.15670548758828,True,False,False,3,Thursday,False,Q2 Med-Low,D3
2026-04-09 03:10:00+00:00,0.0,0.0006299279439277,0.3603689462312749,0.2554099639570639,6.299279439277829e-06,0.0036036894623127,0.0025540996395706,0.0353748150380572,20.23721116244436,14.343037677486844,0.0281712340710408,0.3302625656954243,0.2332665694015717,0.3302625656954243,False,False,False,3,Thursday,False,Q3 Med-High,D6
2026-04-09 03:15:00+00:00,0.0,0.000630024318893,0.0009391848833969,0.2347393758088326,6.3002431889304985e-06,9.391848833969677e-06,0.0023473937580883,0.0353802271595601,0.0527417331727642,13.18224105063428,0.0281755440894393,5.292002450604773e-12,0.1065284374226884,0.1065284374226884,False,False,False,3,Thursday,False,Q1 Low,D2
2026-04-09 03:20:00+00:00,-1.2354615806541482,0.0006299669866316,1.2711355655740744,0.8988453352814202,6.299669866316129e-06,0.0127113556557407,0.0089884533528142,0.0353770075561696,71.38306206913448,50.47638827568199,123.5179850853024,1.2881631143540817,1.5980227605763295,1.5980227605763295,False,True,False,3,Thursday,False,Q4 High,D10
2026-04-09 03:25:00+00:00,0.0,0.000629997070578,0.0009391442645172,0.0573359296204287,6.299970705780496e-06,9.391442645172258e-06,0.0005733592962042,0.035378696978033,0.0527394521414625,3.219809384405182,0.0281743255088246,1.6566413319209455e-11,0.2235854836605181,0.2235854836605181,False,False,False,3,Thursday,False,Q1 Low,D2
2026-04-09 03:30:00+00:00,0.0,0.0014101515250403,0.0010405012277747,0.0011641900233839,1.4101515250403234e-05,1.0405012277747464e-05,1.1641900233839813e-05,0.0791897705996269,0.0584313473218817,0.0653773294919605,4.8582315843599235e-12,0.0141015152468802,0.0070507576209798,0.0141015152468802,False,False,False,3,Thursday,False,Q1 Low,D3
2026-04-09 03:35:00+00:00,1.6617618420644662,0.0439738331027256,0.4423472302072455,0.3114894995631946,0.0004397383310272,0.0044234723020724,0.0031148949956319,2.469435159240458,24.84085934275077,17.492291839982688,37.3346039817606,4.046653098455679,5.540550638548471,5.540550638548471,True,False,False,3,Thursday,False,Q3 Med-High,D7
2026-04-09 03:40:00+00:00,1.6391870317374002,0.2515289083890202,0.3500804038567839,0.2773479681854535,0.0025152890838902,0.0035008040385678,0.0027734796818545,14.1250895388221,19.65943828061368,15.575008491552472,6.069683111890187,4.231323814133618,5.519602016730531,5.519602016730531,True,False,False,3,Thursday,False,Q3 Med-High,D6
2026-04-09 03:45:00+00:00,0.0014103589611939,0.0011799909659737,0.0011515533349946,0.0021596160922159,1.1799909659737335e-05,1.151553334994674e-05,2.159616092215987e-05,0.0662646618081842,0.0646676919552003,0.1212773945842143,0.1692430753504609,0.1410358961248122,0.1903984388301782,0.1903984388301782,False,True,False,3,Thursday,False,Q2 Med-Low,D3
2026-04-09 03:50:00+00:00,0.0,0.0006301188576366,0.0320547792924214,0.2534891756198644,6.301188576366738e-06,0.0003205477929242,0.0025348917561986,0.0353855361645056,1.8000977722702098,14.235172114749592,0.0281797719915345,0.320877904410329,0.2629288107036929,0.320877904410329,False,False,False,3,Thursday,False,Q2 Med-Low,D4
2026-04-09 03:55:00+00:00,0.0,0.0006297187003826,0.0007992992186097,0.0007912804502859,6.29718700382682e-06,7.992992186097656e-06,7.912804502859855e-06,0.0353630645644083,0.0448861846675366,0.0444358753122824,0.0281618764151049,0.0140809382140945,9.795482078275814e-12,0.0140809382140945,False,False,False,3,Thursday,False,Q1 Low,D2
2026-04-09 04:00:00+00:00,-0.2859502298882603,0.2281928676207728,0.3752989986254782,0.3908457382658747,0.0022819286762077,0.0037529899862547,0.0039084573826587,12.814609294446797,21.075636965021545,21.94869402579373,0.8074387951698168,0.3172000469541545,0.7682001157666243,0.7682001157666243,False,True,False,4,Thursday,False,Q3 Med-High,D6
2026-04-09 04:05:00+00:00,0.0,0.0,0.4449771343386783,0.3146302602512261,0.0,0.0044497713433867,0.0031463026025122,0.0,24.98854666653764,17.66866729607875,0.0,0.3162277660167182,0.2238420899318008,0.3162277660167182,False,False,False,4,Thursday,False,Q3 Med-High,D7
2026-04-09 04:10:00+00:00,0.0,0.0006303029588354,0.0521539351569519,0.4596407493862777,6.303029588354636e-06,0.0005215393515695,0.0045964074938627,0.0353958747213489,2.9288045203714894,25.81201016755922,0.0281880052512219,0.316176492327661,0.1090018077822137,0.316176492327661,False,False,False,4,Thursday,False,Q2 Med-Low,D4
2026-04-09 04:15:00+00:00,-0.0014102782059615,0.0,0.264867553403756,0.1873086475291486,0.0,0.0026486755340375,0.0018730864752914,0.0,14.874146799740624,10.518677295147784,0.1410278205961508,0.3221434457994314,0.2315312872207529,0.3221434457994314,False,True,False,4,Thursday,False,Q2 Med-Low,D5
2026-04-09 04:20:00+00:00,0.0,0.076298837799467,1.436767528356654,1.0131507013087069,0.0007629883779946,0.0143676752835665,0.010131507013087,4.28470795873172,80.68444344823371,56.895425913320544,0.4471754194217877,0.2941499526201127,0.2053677758413524,0.2941499526201127,False,False,False,4,Thursday,False,Q4 High,D10
2026-04-09 04:25:00+00:00,0.0,0.0006312490471119,0.0010415077773504,0.0800426459092738,6.31249047111991e-06,1.0415077773504331e-05,0.0008004264590927,0.0354490041278381,0.0584878720488918,4.494948702453316,0.0282303156023761,0.014115155817967,0.3200588013240243,0.3200588013240243,False,False,False,4,Thursday,False,Q2 Med-Low,D3
2026-04-09 04:30:00+00:00,2.1723267815392573,1.0757959852617802,0.7605912140780698,0.542360137906525,0.0107579598526178,0.0076059121407806,0.0054236013790652,60.41339230012463,42.71246223785193,30.457276498688064,2.4661593953358505,3.17233050763528,4.20766950205619,4.20766950205619,True,False,False,4,Thursday,False,Q4 High,D9
2026-04-09 04:35:00+00:00,2.5966217406138927,0.0908488196895197,0.0642393874995461,0.1373680579600411,0.0009084881968951,0.0006423938749954,0.0013736805796004,5.101790171275547,3.607486336905631,7.714167452508951,28.134601680423057,40.10481183177152,18.43847474490022,40.10481183177152,True,False,False,4,Thursday,False,Q2 Med-Low,D4
2026-04-09 04:40:00+00:00,1.534871132382427,1.3815557594497123,0.9769076631937011,0.6907783252180862,0.0138155575944971,0.009769076631937,0.0069077832521808,77.58392039343978,54.86012841287726,38.79198521424891,1.5581865474048613,1.8873803892536047,2.4455511809371986,2.4455511809371986,False,True,False,4,Thursday,False,Q4 High,D9
2026-04-09 04:45:00+00:00,0.0,2.1632097240560606,1.537038950793208,1.0890519608815612,0.0216320972405606,0.015370389507932,0.0108905196088156,121.4792018907212,86.31537799636459,61.15780710219683,0.4663708026180445,0.3281822671829668,0.2315908449454387,0.3281822671829668,False,False,False,4,Thursday,False,Q4 High,D10
2026-04-09 04:50:00+00:00,0.0,2.0390611288183262e-09,0.0456412515486691,0.6812125965049264,2.039061128818326e-11,0.0004564125154866,0.0068121259650492,1.1450739878831275e-07,2.563072248505796,38.25480332353562,0.0,0.3127386073064722,0.0403502069541567,0.3127386073064722,False,False,False,4,Thursday,False,Q2 Med-Low,D4
2026-04-09 04:55:00+00:00,0.0014129926785105,0.0009991367050687,0.000802080035894,0.0009168707508871,9.99136705068745e-06,8.020800358940982e-06,9.168707508871672e-06,0.056108443005654,0.0450423468096295,0.051488640151764,0.1412992678695079,0.1554291946546458,0.1412992678695486,0.1554291946546458,False,False,False,4,Thursday,False,Q1 Low,D2
2026-04-09 05:00:00+00:00,-0.0014127886614929,0.000998992443011,0.2443896957596772,0.1843428489977681,9.989924430110254e-06,0.0024438969575967,0.0018434284899776,0.0561003416923879,13.724173324968088,10.3521271754094,0.1412788661541968,0.3220074765379919,0.3548616457942276,0.3548616457942276,False,False,False,5,Thursday,False,Q2 Med-Low,D5
2026-04-09 05:05:00+00:00,0.0014117317895177,0.9321346749635616,0.6684818640038124,0.5130142042260385,0.0093213467496356,0.0066848186400381,0.0051301420422603,52.34581516068746,37.539884558830806,28.8092991608462,0.492766917898653,0.427799770344605,0.2093929500604686,0.427799770344605,False,True,False,5,Thursday,False,Q4 High,D8
2026-04-09 05:10:00+00:00,-1.1417750889087073,2.1451110203620063,1.5168226949300048,1.0725557058346051,0.02145111020362,0.0151682269493,0.010725557058346,120.46283438110778,85.1800952726554,60.23142817785816,0.979482125226696,1.0689690366643716,1.2881436222226077,1.2881436222226077,False,False,False,5,Thursday,False,Q4 High,D10
2026-04-09 05:15:00+00:00,0.0,1.2566227440051334,0.9162862869654336,0.6778767391747686,0.0125662274400513,0.0091628628696543,0.0067787673917476,70.56806666588172,51.45581845631929,38.06747184033156,0.5604076796382488,0.3842800258863051,0.3312447112246923,0.3842800258863051,False,False,False,5,Thursday,False,Q4 High,D9
2026-04-09 05:20:00+00:00,0.0,0.0006305578411005,0.1233908399812604,0.3112049993860797,6.305578411005588e-06,0.0012339083998126,0.0031120499938607,0.0354101881250821,6.92924989882338,17.476315185445053,0.0281994039334861,0.3988072948302881,0.4266201061296622,0.4266201061296622,False,False,False,5,Thursday,False,Q2 Med-Low,D4
